value,label
0.30911659656559365,0
-0.9347634890282802,0
0.4036324573875644,0
0.12326072361092356,0
-1.8602057928885387,0
0.002014574970342776,0
-2.5395218285270116,0
0.021617483094195502,0
-0.6389498704625713,0
0.1319116135261978,0
1.6409484564552592,0
-1.014274032096938,0
1.4477307492152367,0
2.2313243495197157,1
1.4092578708979984,0
-1.9853279959386432,0
-1.047650469019642,0
-0.19111261143739852,0
-1.1168274369616107,0
-0.19593258164909966,0
-0.6819442706933421,0
0.7835995386963087,0
-1.1769421279423227,0
0.9630293950731227,0
-0.1879841957756033,0
0.8152145970808161,0
-1.4368878005287016,0
-0.7941540581141213,0
-0.30478752681371946,0
-0.4771519699770018,0
0.058983191487885236,0
0.8374429025949177,0
-1.2717181326337201,0
-0.7588158717638623,0
-0.42781004580632254,0
0.2590818893080547,0
0.41945671401070006,0
0.888977819165639,0
-0.48833851185000987,0
-0.662105290138062,0
1.2686205444533853,0
-1.1743527438342543,0
-0.6619990476049856,0
2.6008918623302453,1
0.4935373872213775,0
-0.7822370776923447,0
0.8493156475641731,0
0.7237236071375155,0
0.553815499201291,0
-2.025392393437187,0
-1.1624155133120635,0
1.0172028108446884,0
-0.3890362669315312,0
0.5560886242711508,0
-0.7885111679996016,0
1.1238477186852025,0
0.5606978563502177,0
-0.622870005599063,0
-0.6362628618539801,0
0.4455221665436043,0
0.3696746017025201,0
-0.4660522807229903,0
-0.39113243536060904,0
1.1103413475705963,0
-0.4156243162236974,0
-1.684258902559474,0
-0.7114153455445846,0
-1.5177303030116307,0
-1.1646959228295903,0
0.6638310235462402,0
1.6508248089243613,0
-0.04025583803391053,0
0.20833017793654326,0
-1.3949828398332866,0
0.9438296320597392,0
0.16477922611923942,0
0.33524384932497125,0
-0.7462673161362791,0
-0.14570043201350466,0
-0.43151629138673886,0
0.9012586755143712,0
-1.0090019526323308,0
-0.5077761045044752,0
-1.1485556195279318,0
-0.36047795176597114,0
-0.09907035052552274,0
-0.8523246845417501,0
-0.7858493767538874,0
-1.4516184035518833,0
1.8194574378991886,0
-0.37334049305544204,0
-0.1076981973998045,0
1.8234318081350442,0
-0.8001977084395043,0
-0.7667412447401729,0
-0.13005247758902883,0
0.574090060892144,0
0.061610545700798644,0
1.5715964561096747,0
0.567380205787616,0
-1.3946726535379037,0
-0.21490461822259807,0
0.39350262972767236,0
0.20771074108258483,0
-0.27061617325593185,0
-1.530025412463086,0
-0.6672234188439374,0
0.7782436535097523,0
-0.5352239374950363,0
0.9618191552320513,0
-0.41407465192944953,0
1.0407620900376706,0
0.5626032868847339,0
0.8015151901253917,0
0.4315592618530769,0
-2.4367141813649766,0
0.026972018386994385,0
-0.8677164313421198,0
-0.10390006364091564,0
-1.4104871652677118,0
1.1684907954582553,0
-0.6921490387977883,0
1.5952613654251193,0
0.995222253050105,0
0.5491869226411111,0
-0.7140415821125243,0
-0.20273238172335387,0
1.8732335573286645,0
0.41600516661944303,0
-1.203157454338226,0
1.3091210147732788,0
2.956724369623733,1
2.169773360814927,0
-0.2750961377241807,0
0.6239551300414846,0
-1.5261238333032496,0
2.267003660130489,0
1.0019630089628517,0
2.1482429995252237,0
0.20203971472706508,0
-0.006414808215549916,0
0.7702097794556322,0
-0.08064981856972953,0
-1.8381129273339885,0
0.7521178246202949,0
-0.12026291894616467,0
1.1467218370494905,0
1.2470862243613725,0
-0.6821714764342932,0
-0.10270191741696852,0
1.1355065973132232,0
-1.320896213618385,0
0.842362509322567,0
0.8317874360335038,0
-1.1239489162579268,0
0.713195774975786,0
0.8618450513258984,0
-0.6714154531439759,0
-0.1292242530256221,0
0.7626862686565422,0
-0.12232058266597776,0
0.5423892839045181,0
0.01948396580534886,0
0.6538084883918528,0
2.0533559490786177,0
-0.388764484631517,0
-0.708690428351757,0
-1.0806351278619246,0
-0.30949923890225023,0
-1.1561357980659368,0
1.347235562792119,0
1.2224195404692824,0
-0.44306985274883687,0
-1.0181090428187465,0
-1.003571641876478,0
0.12403698566828184,0
0.04869942228546765,0
-2.6882049129640477,0
0.7506277169820895,0
-0.7068436943610263,0
0.05658318742831557,0
0.2779753269563827,0
-1.5510106110359714,0
-1.1434462463181765,0
0.7641135047891511,0
1.0091719265407773,0
0.8658344440802498,0
0.08069208528019683,0
0.6279984927438166,0
1.4896564392625424,0
1.3132968255095026,0
0.8082835086586746,0
-1.824156997630551,0
-2.0615357216419277,0
-0.9809985081383987,0
-0.9991213968135374,0
1.0970395761619463,0
-1.1035743870067307,0
0.9437989076936052,0
-0.42564569245126627,0
0.2778353575685147,0
-0.2739853984847932,0
1.0310865269949885,0
-0.3150987342544895,0
-0.34047763801130193,0
-1.614717934390301,0
-0.6468631102307781,0
-0.1507508581834742,0
0.42050840575209864,0
1.6205195682484426,0
-0.1774811497771347,0
-0.05323352566134603,0
-1.8367308530692397,0
1.4025825331392843,0
1.0108186166202178,0
-0.13110340590574004,0
-0.14987530387423253,0
0.015679120549384338,0
-1.5410001442094596,0
1.5604632151302948,1
-0.9221924630256987,0
0.06787079929708904,0
-0.1589529679756998,0
1.9029072971761467,0
-1.0274736729637843,0
2.01691387087407,0
0.15540961883254947,0
-0.251951399984338,0
0.717525036067492,0
-0.21573424375774639,0
0.30840460609257697,0
-0.8579761804910501,0
1.267015570093707,0
0.636264914541633,0
1.1369730296769767,0
0.11315979379063945,0
0.4771406989733698,0
0.4856400760696154,0
0.998548384319868,0
1.360109386129086,0
-1.5640010242484363,0
1.763971703305507,0
0.17583622701575663,0
-0.1017307527779821,0
1.2261743892850392,0
1.3196258169611164,0
0.29863223478326123,0
-0.12286940382019676,0
0.8129924440048757,0
0.9425987200234263,0
-1.49244501545124,0
-0.8438126254259151,0
1.6944067729535068,0
-0.5737219938458366,0
-0.686058146827799,0
-0.5519939822409157,0
-0.9095937966807419,0
-0.7655643197844545,0
-0.42268413892862394,0
-1.291458995682456,0
-0.5597254304094939,0
0.14376638266006328,0
-0.7381742102095963,0
1.966085269738333,0
-0.7848782187884895,0
-0.2653336282589512,0
0.27763571200304443,0
-0.3073310077140896,0
-0.2534759337659785,0
0.4023944922694856,0
-0.1362792895674732,0
-2.382001182784322,0
-0.5714773336312765,0
-1.0353503388509897,0
-0.42428700996352886,0
0.41324426418097665,0
0.596623352775933,0
-0.31900657927854575,0
1.3303781842647164,0
0.6362603089341168,0
-0.16533435227396434,0
0.6683213054746037,0
-2.30818220795585,0
0.22605199062863082,0
0.10004477923937079,0
0.1038491589360519,0
0.9396702876801911,0
-1.7023980062485569,0
0.9088179864536594,0
-1.324009709137875,0
0.12548157919162709,0
-0.15699032916969846,0
-0.6475075912686442,0
-1.2740391502556994,0
-0.021682861118385677,0
-1.231683423182795,0
-0.7756945055928367,0
-0.41608912505936946,0
-0.24930371851690786,0
-0.9947472205900679,0
2.1942653450771648,0
1.5341759627808143,0
1.3095791587690602,0
-0.7380792244062225,0
-0.21719616550984933,0
-0.18144625950520799,0
0.8167753635057735,0
0.2937067490275092,0
-0.8833895419041279,0
1.1943547469258284,0
-1.5920010004726741,0
0.7038197783932116,0
1.5207980006690391,0
1.0502948861545802,0
0.8217145331526928,0
0.9492166587190296,0
0.3606671276578173,0
-0.11580491691162857,0
-0.6157411891473659,0
1.341787623157218,0
0.521699155972449,0
-0.17112634787214404,0
0.30264714159666234,0
-1.037108364553981,0
1.2336311625748944,0
-0.7052519155654227,0
2.3983795375580423,0
-0.29695669722851276,0
-0.10995312604454746,0
1.4166608947080253,0
0.005350888955607893,0
-0.14444766857944746,0
-0.04664149572259582,0
-1.5361802060548277,0
0.8436827174392614,0
-0.7248300228301529,0
-0.2088673009940207,0
-1.260401966934507,0
0.8596661201717231,0
0.09820928335887924,0
-0.6998259548064114,0
-0.5050308594401608,0
0.46734524894532503,0
0.3548565098396116,0
-0.6719522290745699,0
-0.8179650529349013,0
1.1018156624797466,0
-2.2355782105098148,0
-0.06729148990344441,0
-0.4113982974693844,0
1.9124831628836496,0
-0.6958427267017717,0
1.0089342017112106,0
-0.4580468872394485,0
-0.5734059022353014,0
-0.6563513389531146,0
-0.5561230244036018,0
-0.6596642807061541,0
0.18308972872806528,0
1.3935497862262298,0
-0.34845166757715756,0
0.02478028714448433,0
-2.2950645658336892,0
-0.642084952122939,0
0.8495804628257291,0
0.36543974443754296,0
0.2796472785475833,0
0.5293094191924378,0
0.27139531993581595,0
1.2824071556756493,0
1.1367151511489768,0
0.46032173168995505,0
-0.42700313548495483,0
0.258155344951036,0
-0.45270602666243537,0
0.3337835310842213,0
0.6964425185865742,0
-1.099086773371726,0
0.19317202175851336,0
-0.8284902285488212,0
1.456117469631245,0
-0.5373976611118019,0
0.24258128813628502,0
0.47478451975160324,0
-0.5355684634268114,0
-0.3655559845004565,0
1.0377239076065803,0
-0.3467918967056886,0
-0.17006990006931572,0
-0.21763233136696236,0
-0.7069677982661795,0
-0.4243155884455833,0
-1.931186670242682,0
-1.7649214836649971,0
1.0896006939211276,0
0.23211634790825067,0
-0.2421359581951033,0
0.5272738967087145,0
-0.1485012653516039,0
-0.8253833598851101,0
0.5556119999206516,0
0.061715282677923186,0
-0.5935191510635018,0
-0.28535205030727856,0
0.722618789465612,0
0.6287767260015492,0
0.7875786671003743,0
-0.9833150225341405,0
-0.3287872677170749,0
0.2953221984008932,0
-1.722630150271658,0
-0.09779328580759067,0
0.006312415154395346,0
-0.8777424236828368,0
1.4440384467533756,0
-0.8736244048108924,0
-0.06617747436621288,0
1.65267438801587,0
1.912647611809761,1
-0.40180925972235365,0
-0.23971318682725085,0
1.4992911750393199,0
-0.7267152368075765,0
0.811381812983797,0
-0.5404375264452711,0
-0.2606623027298994,0
-1.8510946294366177,0
-0.43535300871613436,0
-0.7536622998135952,0
-0.24920116841468387,0
0.6230667702903578,0
1.1657070273349377,0
-0.2478891972342872,0
0.38517516970465576,0
0.7271265116204203,0
0.6678035449543788,0
-0.7233599055913982,0
2.2287759635399413,1
-1.6675758104255258,0
-0.03277990723428325,0
0.7048902713033379,0
-0.2784962465662303,0
0.09028574564256334,0
1.4598682871384552,0
1.543029513100083,0
0.5825029283391117,0
0.40211770062926255,0
-0.769492323073674,0
0.8066823136019055,0
-1.1750728586244816,0
-0.7678548245628608,0
-1.0059978485613759,0
-2.5530223899719133,0
-1.2729803875103842,0
-0.6574118513184297,0
0.3162587509461183,0
-2.4110905893378436,0
-1.1669378973842062,0
-1.3839539514077592,0
1.5673885454314336,0
-0.09660433873704567,0
-0.28246521959391163,0
0.49580683799867364,0
0.07338743319422585,0
-1.5971664646506312,0
0.8872539756597685,0
1.990729441463241,0
-0.4665129524037668,0
-1.2802392110514322,0
-0.4642669121687164,0
-0.5270917237928955,0
0.9600529422411122,0
-0.9980080643512479,0
-2.339846711457658,0
-0.5107802228165831,0
-1.8549165461864665,0
0.2616482164691501,0
-0.08685332732866044,0
-0.35681901233139546,0
-0.6210625293942535,0
0.2599001988392906,0
-0.6620964433120915,0
-0.5695435130868223,0
0.5975740115995348,0
-1.1433607808124522,0
-1.6136640468626748,0
1.8504950663384356,0
0.8181287227910364,0
0.6193121528046526,0
-0.624061495536781,0
-0.9577141936524878,0
1.4398934810672248,0
-0.2169271035855291,0
-0.3073308793661895,0
-0.503359784033476,0
-0.2511756120923739,0
-1.8240642531088522,0
-0.17596717400652742,0
1.0759486880679296,0
-1.159389031075435,0
1.3827715547263324,0
-0.3345657706498827,0
-0.6760951091182241,0
0.33505593854055565,0
0.14071337839638076,0
0.1489983017617665,0
0.4348014328300584,0
-0.32274998796381504,0
-0.6257781091488237,0
-2.950871972176945,0
0.623984830710682,0
1.8885644337024785,0
0.6978316363228864,0
1.6142241214813025,0
0.0912847991851908,0
-0.1995381103436211,0
-2.384418206887598,0
1.5420831410811318,0
0.1149080739490316,0
0.007383139418949547,0
1.1369357071954214,0
0.9427770834854016,0
0.6028539848877442,0
1.0652012613324788,0
-0.4679893085329899,0
-0.42754312784937715,0
0.7895200318104314,0
-0.6739835149669972,0
0.04195632080281935,0
1.3836460902622052,0
-0.3564061534970531,0
1.1654813728125035,0
1.5413620305149975,0
2.613094409067438,0
-1.0894569985583833,0
0.07955056958129973,0
0.23373006548476058,0
-0.24395372716892857,0
-0.26437076122972614,0
-0.10758779448714621,0
-1.0825483621550778,0
0.1787655149987568,0
-0.749454384739778,0
-0.14168871568259842,0
-1.0839689780557098,0
-0.9554016082867922,0
0.6352929344590578,0
-0.854371297030251,0
-0.02622779457757924,0
-0.09994331607144541,0
-0.7936846751075749,0
-1.5887818865902348,0
1.6657602289841311,1
0.498345640620589,0
0.21776411111532143,0
-1.0842964534053192,0
-1.6055277916228072,0
-0.9443189034379232,0
1.6016148623063948,0
-0.6227220535494012,0
1.2523541596153578,0
-0.022817198395906263,0
0.7525184007215947,0
0.11260569499626073,0
-0.08067284788881579,0
1.2842025547434082,0
-0.10109927245950714,0
-1.6773301554923215,0
-0.20837534923416348,0
-1.4538072393934096,0
0.11601031395115553,0
0.15507624144683904,0
0.5381993720505109,0
-0.24828307818706877,0
0.7531403253199264,0
-0.6288254762789008,0
-1.1200131447281294,0
1.1077678564434645,0
-0.28051923243903654,0
1.1164774952001033,0
-0.14731116445813924,0
0.12945032147634813,0
0.3099072097746965,0
-1.8824665242056817,0
-0.20465172764008507,0
0.30128949526502363,0
-0.35362646730197694,0
0.6138924795758889,0
-1.8287700546891092,0
-0.10103616783370237,0
0.0856451634738971,0
0.9603474865953293,0
0.5257002257674068,0
-0.8629443560679679,0
0.2636515544570607,0
-0.2509061245471606,0
0.24594521388629456,0
-0.012895149131206107,0
-0.38179677362245945,0
0.6270544818158941,0
-0.04593427971459826,0
-0.22030652032202208,0
0.30199236531899565,0
1.3491187423127198,0
-1.6978676112013393,0
2.1817774233841147,1
0.7518169031790407,0
-3.357285413522484,0
-0.7968042954755908,0
-0.854899654100076,0
0.9988513018075073,0
-0.7098332168757879,0
-0.017451354829766515,0
-1.2735959974868303,0
-0.6396931231378301,0
0.823847884675789,0
0.509383907799375,0
-0.07681767097533868,0
-1.129609074433649,0
1.2880317559501708,0
-0.10180697933033549,0
0.6008537469679993,0
-0.9153886043170609,0
-2.099356292635006,0
-3.5712066149820267,0
0.44624012365687404,0
-0.3105540835954108,0
-0.49003811622651805,0
-0.8416460755866325,0
0.10920929445485457,0
-0.7859382467185206,0
-0.5497715812529635,0
0.5433799330003811,0
-0.17003548225492912,0
-1.2899523622059614,0
0.34400978246550923,0
-0.08306350739869864,0
0.8992675697368196,0
1.3647741764815158,0
-0.6380808888171614,0
0.13975593413199186,0
1.0517619027043932,0
0.49318674855666045,0
-0.26440666748587827,0
2.184720040089978,0
0.1995938862165048,0
-1.6801891565525773,0
0.8641282191479606,0
-2.115436424219998,0
-1.1315499269421219,0
-0.3815154301048232,0
-1.9134519971104405,0
0.3995772053302939,0
1.2590924390350615,0
1.1578017964933194,0
0.9815495565513251,0
0.587429290887604,0
-0.48052699418797884,0
0.029215952623944958,0
-0.1007543366066718,0
-0.544924296665759,0
-0.6903558219155284,0
0.96539103799595,0
-0.16176843981734124,0
0.9615574456686704,0
0.6132165989396648,0
1.710829552570453,0
1.1751342993560767,0
1.1875400077622364,0
-0.28109310937927734,0
0.23461504792600282,0
-1.0818711032500523,0
0.39672330211998674,0
-0.14786554007714578,0
-0.48327922215159086,0
1.1519198630737226,0
-0.13343065588973801,0
0.5527718209033395,0
1.2623951386311276,0
0.36526281916148096,0
-0.26743905382557054,0
-0.6657457372596528,0
-1.1415202918570724,0
-0.29213208941957214,0
0.9587193807783937,0
-1.0380196416931224,0
0.12924602206833805,0
-0.016514256332452203,0
0.03197152423218255,0
0.07485030863038045,0
0.31115655267350456,0
-2.304730119325681,0
0.019064026687873017,0
-0.07240504650342815,0
0.1602584966669637,0
0.48577423349617194,0
-0.22711148346330412,0
-0.791567468411846,0
0.11060734332576197,0
0.49416711828746906,0
0.3594053410279399,0
-0.7853871659141378,0
-0.8057196817289914,0
-1.6961999961614933,0
0.4616631219030439,0
-0.5277444275443297,0
-1.3147677759608611,0
0.7757266288585631,0
1.0880262755834909,0
-0.13291154068442998,0
0.5814768641767616,0
0.29681286028453335,0
-0.5085363245998548,0
-0.2260896655177445,0
3.0737710407373635,0
1.5592830177755819,0
-1.4028102593059626,0
-0.20096530680870006,0
0.14151489044660287,0
0.4559558635125401,0
-0.05913990118308396,0
-0.5015475217616183,0
0.19504166723394115,0
-2.4376214121290354,0
-0.3148069091992069,0
-1.0928199859993266,0
1.7723285833785576,0
-0.06534623512128064,0
-0.19619092281384531,0
0.523855437523956,0
-0.28486468038804424,0
-1.0532185245111332,0
-0.6901759110489817,0
0.6112151040142881,0
-0.30734645183772763,0
0.2873495421489662,0
0.44521368287888946,0
-1.1667302807793196,0
0.6695215126015113,0
-0.19641887217047083,0
-1.231772371998333,0
-0.2359153581195506,0
-0.46471221062414664,0
1.5942833896691357,0
0.44429256207308687,0
0.5400400106913912,0
1.4047077416573082,0
0.3083819197680689,0
-0.8255061812403076,0
0.7299259977712921,0
-0.48423976114792855,0
0.061827258482250076,0
-1.797444367504964,0
0.1424899650936504,0
-1.1418598112934193,0
0.21102317255242597,0
0.710831716632233,0
-0.29775436644347497,0
1.6779391575972409,0
0.5594674082466785,0
0.005993255016505588,0
-1.1049838210464256,0
-1.1972218260853327,0
1.5330938545029205,1
-0.7214666631236839,0
-0.5097079710444183,0
0.13322415578635136,0
0.5548619415015189,0
-0.10858114416595731,0
-0.4429913597757654,0
-0.3050554899864159,0
1.4565797621141232,0
1.694428698884438,0
0.2676019271665417,0
1.7037189942752564,0
-1.4532083141372252,0
0.6812383987304227,0
0.4177056550765615,0
0.014069314769215479,0
2.2387949643802694,1
-2.002160264810373,0
-1.5863188877360195,0
0.8018764280962741,0
-0.7049655839856641,0
0.7066282050239119,0
0.0949512228553537,0
-1.2110474462792367,0
0.3044721631453167,0
1.337212478062157,0
-1.9174540345097288,0
-0.10034956433404116,0
0.13401566535486825,0
-0.1413494921676818,0
0.6871344361994908,0
-2.2360949625555864,0
-0.019114053261529255,0
-0.5362930042801024,0
-2.188255073695918,0
-0.3571908948897301,0
-1.9885926696849758,0
-0.6092262285561719,0
2.277029185413006,0
0.5002277679156333,0
0.7941168288255745,0
-0.759614538494692,0
-1.2797819719707193,0
1.1455199328572712,0
0.9719035913529888,0
-0.602757036152355,0
1.2783307465620377,0
0.34584055538192315,0
0.9354946090993089,0
1.406778033749461,0
0.8351418711383919,0
-0.5796747115623301,0
-1.0366163588015975,0
-0.7449345027235699,0
-0.7387047084401317,0
0.5147741139220192,0
0.14682993332983746,0
0.7011932141030781,0
1.779063105921468,0
0.2137236251935216,0
1.1722891677583402,0
-0.9393947151769132,0
-1.4635335754101868,0
-0.20585902528885414,0
-0.07710307165985435,0
0.5878322239981025,0
1.0038945569178002,0
0.3657933255708248,0
0.012984136999610197,0
0.4831764794139612,0
-1.3103213415233803,0
1.7235548927245434,0
-0.9765318511605459,0
-0.5441309164514777,0
1.6027018075324637,0
0.3297345929806543,0
0.645665150905516,0
0.13088049957074752,0
0.7674916082064165,0
-0.6306944904793285,0
-1.536414687082008,0
-0.398127029455099,0
2.3709975431975243,0
-1.5425633193640194,0
0.670098606376762,0
-0.04060748993242431,0
2.179513016948895,0
0.24439867668616358,0
0.055496835023809934,0
-2.070036895919027,0
-2.34402226334754,0
-0.7662312955935352,0
-0.7407686713228788,0
-0.3251559539406272,0
0.3744035769101117,0
0.46029622833788386,0
-0.17351956155922593,0
-0.81039445893215,0
-0.019176986391438763,0
0.6402435482409291,0
0.5281011068616227,0
1.8746197988039164,1
0.1459012127743127,0
1.2191497128478628,0
-0.2731355055172708,0
-0.21074188044734363,0
-0.839036025171942,0
0.5290194064471041,0
-0.157077722724437,0
-0.26773458704891057,0
1.4964720935258362,0
-0.07387874244605719,0
-0.09917046028020013,0
-1.3699257964748692,0
0.018384785384972426,0
0.955027240692796,0
1.607891496459486,0
-0.04630400354355638,0
-0.3057817540109209,0
0.5061121114407376,0
-0.9966031460503808,0
0.05768385345957212,0
-1.0129145819466734,0
-1.114140421075884,0
-1.839101751550385,0
0.48697058998933346,0
1.0626978053727303,0
-0.5000615776477239,0
-0.5801414886293622,0
-0.6138052706660079,0
0.1648805855870941,0
1.1634425228856609,0
-1.1320063752434701,0
0.6637879363543119,0
-1.0845541261206206,0
-0.2967144457617967,0
1.4307290730643454,0
0.8336754947086928,0
2.4059333576739883,0
0.2764403007417302,0
1.1833044686767757,0
0.10748497877137632,0
-2.048871569964013,0
-0.46727193769783537,0
0.8453880837035361,0
-0.8786081561151577,0
-0.2630281413172398,0
-0.07777724374197603,0
-0.8084033450775004,0
0.6053677471761555,0
1.408986761116996,0
0.37067587503849825,0
-1.0999307806131793,0
1.5435618067993575,0
0.23276432157070998,0
-2.095951078357524,0
1.063536310913153,0
0.7928233240142271,0
0.4695298979569163,0
-0.7119694380405043,0
0.16288508284818376,0
0.7145669368013805,0
-0.5059826727913078,0
1.3479527770773674,0
0.08272360342750025,0
-0.4644862274624498,0
-0.07590915233136672,0
0.7456115392693387,0
0.6984784656454809,0
-1.3421580092247594,0
-0.07298568234422205,0
-1.2277723061823609,0
-0.841409547598051,0
1.385984830623328,0
-0.23502344776728257,0
0.8248724159454442,0
0.7011610943576779,0
0.04398836075703537,0
1.8965161414780993,0
0.5222830751266467,0
-0.10327039676979292,0
-0.6145084125840679,0
0.29591190757485997,0
-0.6602508256698383,0
-0.80282691928001,0
1.8740981158203585,0
2.1320562888747707,0
1.0308729344631153,0
-0.2811760605518886,0
0.5480269805113784,0
-0.36489170730772325,0
-0.6863608391227359,0
0.4722625798224305,0
-0.16281495618094888,0
1.5647819825418408,0
-0.3482784770435249,0
-1.3157878592826868,0
-0.21445443504780348,0
-0.16672939978576082,0
1.413390625183234,0
-0.02938249749550476,0
0.1910577689214271,0
1.4244113849007276,0
-0.40514666849334346,0
-0.37673605643668145,0
0.6100911898624548,0
0.0894844277200852,0
-0.16136715100131263,0
-0.09762710704853583,0
0.4519854781113849,0
0.6287257249995509,0
0.11876284033026864,0
-0.5502055468307115,0
-1.0754703013621068,0
-1.4481346273807072,0
-0.5286980788513925,0
0.6187676299540232,0
0.10806940876033715,0
0.07430342291468608,0
0.04930926105321759,0
0.1778754182277405,0
-0.36585850398109404,0
-0.13982533087625737,0
-0.010394179507064373,0
0.19291353168417416,0
0.3722655816990003,0
-0.34562880642761357,0
1.3350561918881834,0
-0.8167320690534693,0
1.368332631971526,0
-0.8926824095707668,0
0.25159831101209496,0
-0.7978427744157518,0
-0.3531577403377649,0
1.0132671873112777,0
1.6328298384278759,0
-0.6775128008816733,0
0.8639405347681685,0
1.0570144113626088,0
0.3245830852442099,0
-1.2321695405200424,0
-0.3514537509692581,0
-0.10895471395176884,0
-0.542444520940354,0
-0.5350782448542868,0
0.96825803707205,0
0.15283784700058223,0
-0.6986110799781236,0
0.34883760049330004,0
-1.1507574221626666,0
0.7293816640948481,0
0.46369023579528923,0
0.21991695774861877,0
0.3575315353340729,0
0.578639144566853,0
0.4358740897748795,0
1.3833617123089237,0
-0.13716486244286621,0
-1.395230365526256,0
0.34131315974683035,0
-1.3010409196132704,0
-0.9042530606764198,0
-0.794103672317038,0
-0.6245663346255899,0
1.104583145294935,0
-0.36696098167944863,0
0.47365785180937897,0
0.2251566704478265,0
1.1964385241559683,0
0.5070297211941878,0
0.9866008132816589,0
0.6136228021004425,0
-0.6607008090530618,0
-1.9268143646983815,0
-0.4123173155068361,0
-0.4169074435836446,0
0.12884868567666444,0
0.006930197436905593,0
-0.03862930376834657,0
2.0739469175544616,1
2.257345871075426,1
-0.5644150437285612,0
0.333472477899967,0
-0.369779389478937,0
0.4915387325371902,0
-0.5481097695965247,0
-0.6604307337633456,0
0.5806269262855142,0
0.11044407527926564,0
-1.0338734624139836,0
0.7719081788329684,0
-0.09249378512619703,0
1.9258437179050747,0
-0.3711605122937254,0
0.36619003301917313,0
-0.1679344562318302,0
-0.3655955874455742,0
0.3422813315989791,0
-0.33855321798793886,0
0.3668463036652195,0
-0.5219588674565204,0
0.17872198762778269,0
-0.2422272823570115,0
0.6884613306120062,0
-2.015779462802238,0
1.0380191839473116,0
1.0209161289187763,0
0.6423741455289282,0
-0.5875542902429393,0
0.028687926284243402,0
-0.9194224435828698,0
1.5005934255824294,0
-1.5137922293523205,0
0.34618629570186743,0
0.6917485081682209,0
-0.004795449136250952,0
0.17667946726161274,0
-0.08879276084810662,0
1.7910011732509703,0
-0.037403842494461756,0
-0.8867686303150827,0
1.479692550548933,0
0.5944235395578003,0
-0.256875892094478,0
1.5306778319225938,0
0.5233065179191723,0
-0.9803754434665679,0
-0.643678473783038,0
2.003288504174693,0
-2.4131808983599647,0
-1.0076807857436467,0
-0.9531795142703743,0
0.8494524132375211,0
0.4417517660646854,0
-1.373497488237014,0
1.403076929815556,0
-1.8732907480546883,0
-1.2099129598275598,0
-0.21170949301148292,0
0.510280078503481,0
0.6758020075447062,0
-0.2732751060798049,0
0.8974454153502069,0
0.6096959465268752,0
0.48832038381752263,0
1.9021914786197405,0
-0.9927704306660783,0
0.019222439975531563,0
0.2579499369030688,0
1.2211683036411123,0
-0.35416878258416906,0
0.1129978105327746,0
0.12290570642376562,0
0.2884205711059557,0
0.2121951500554477,0
-0.48412047626336335,0
-0.15027750139297033,0
-0.34652409589675204,0
0.8400435697101863,0
0.14014882454055577,0
0.21592768986152813,0
0.17564215219206583,0
0.6405108535244668,0
0.45763879092500803,0
-1.0616797661261692,0
-0.6185947352715052,0
0.2579523933279027,0
-0.9103967358190361,0
-0.6337517480044828,0
-0.7536050158999602,0
-0.5509266658754549,0
0.09728199347271614,0
-0.9890411455913274,0
-0.5835235147560888,0
